geneID,gene_symbol,GSM6290462,GSM6290463,GSM6290464,GSM6290466,GSM6290467,GSM6290468
ENSG00000006282,SPATA20,3629,2233,2230,727,889,1080
ENSG00000006283,CACNA1G,23,3,5,36,38,81
ENSG00000006327,TNFRSF12A,62,78,41,406,294,382
ENSG00000006377,DLX6,15,11,8,3,1,0
ENSG00000006432,MAP3K9,71,71,67,67,59,52
ENSG00000006451,RALA,1336,1170,1046,1655,2280,2402
ENSG00000006453,BAIAP2L1,233,146,160,2498,2656,2386
ENSG00000006459,KDM7A,203,117,54,965,471,948
ENSG00000006468,ETV1,56,87,102,8,11,20
ENSG00000006530,AGK,855,700,777,739,749,1432
ENSG00000006534,ALDH3B1,3284,2559,2616,284,292,391
ENSG00000006555,TTC22,17,23,15,17,24,25
ENSG00000006576,PHTF2,832,868,789,499,494,417
ENSG00000006606,CCL26,0,0,1,1,0,9
ENSG00000006607,FARP2,1317,1820,1626,1141,1256,1306
ENSG00000006611,USH1C,236,176,143,43,35,20
ENSG00000006625,GGCT,2091,2406,2020,650,699,635
ENSG00000006634,DBF4,1242,1342,1290,975,1301,1020
ENSG00000006638,TBXA2R,274,218,332,63,123,63
ENSG00000006652,IFRD1,1871,1403,1214,7278,6502,6782
ENSG00000006659,LGALS14,0,0,0,0,0,0
ENSG00000006695,COX10,350,442,430,431,602,580
ENSG00000006704,GTF2IRD1,580,646,485,173,408,408
ENSG00000006712,PAF1,2269,2103,2470,1947,2087,1894
ENSG00000006715,VPS41,1744,1330,2172,1543,1648,1913
ENSG00000006740,ARHGAP44,147,98,102,158,253,285
ENSG00000006744,ELAC2,1558,1571,1486,488,693,686
ENSG00000006747,SCIN,462,306,361,90,121,111
ENSG00000006756,ARSD,2565,1872,1905,1060,1349,1683
ENSG00000006757,PNPLA4,265,255,251,130,226,215
ENSG00000006788,MYH13,0,0,0,0,0,0
ENSG00000006831,ADIPOR2,4777,3406,3761,3635,4762,4513
ENSG00000006837,CDKL3,162,124,80,119,101,169
ENSG00000007001,UPP2,0,0,0,0,0,2
ENSG00000007047,MARK4,1275,1261,1172,2251,3068,2556
ENSG00000007062,PROM1,0,10,24,0,0,2
ENSG00000007080,CCDC124,1016,1400,1199,741,803,762
ENSG00000007129,CEACAM21,307,126,129,56,69,46
ENSG00000007168,PAFAH1B1,1879,1800,2088,4674,5521,5705
ENSG00000007171,NOS2,7,6,6,2,0,2
ENSG00000007174,DNAH9,27,8,3,4,11,21
ENSG00000007202,KIAA0100,12387,12250,10774,2808,3010,3631
ENSG00000007216,SLC13A2,0,0,0,0,0,1
ENSG00000007237,GAS7,2626,1277,1640,2249,2545,6175
ENSG00000007255,TRAPPC6A,1231,792,821,388,625,608
ENSG00000007264,MATK,419,431,223,77,88,116
ENSG00000007306,CEACAM7,0,0,0,0,0,0
ENSG00000007312,CD79B,170,129,107,20,32,15
ENSG00000007314,SCN4A,136,18,136,1,5,7
ENSG00000007341,ST7L,1048,965,1026,1283,1377,1675
ENSG00000007350,TKTL1,4270,2517,2618,2508,2780,2279
ENSG00000007372,PAX6,12,0,4,5,20,6
ENSG00000007376,RPUSD1,1390,2071,1300,210,218,308
ENSG00000007384,RHBDF1,578,522,284,2030,2213,1755
ENSG00000007392,LUC7L,1405,1536,1154,1550,1341,1764
ENSG00000007402,CACNA2D2,14,3,7,24,17,39
ENSG00000007516,BAIAP3,153,102,20,42,49,93
ENSG00000007520,TSR3,896,943,790,241,276,221
ENSG00000007541,PIGQ,2404,2158,2008,820,1018,1013
ENSG00000007545,CRAMP1,3164,2982,2524,5935,7632,6345
ENSG00000007866,TEAD3,262,114,101,89,180,121
ENSG00000007908,SELE,0,0,0,108,42,15
ENSG00000007923,DNAJC11,2741,3895,3116,2272,3327,3624
ENSG00000007933,FMO3,4,3,1,9,7,7
ENSG00000007944,MYLIP,768,827,818,496,629,672
ENSG00000007952,NOX1,5,0,0,0,0,0
ENSG00000008018,PSMB1,8412,8442,7711,4760,6084,5879
ENSG00000008056,SYN1,5,1,2,27,34,76
ENSG00000008083,JARID2,2319,1758,1920,591,730,888
ENSG00000008086,CDKL5,230,170,151,196,293,269
ENSG00000008118,CAMK1G,0,0,0,64,18,80
ENSG00000008128,CDK11A,2252,2033,1615,3370,3839,3293
ENSG00000008130,NADK,3697,3904,2958,1755,2054,2535
ENSG00000008196,TFAP2B,0,0,0,0,0,2
ENSG00000008197,TFAP2D,0,0,0,0,0,0
ENSG00000008226,DLEC1,93,60,26,42,57,91
ENSG00000008256,CYTH3,987,752,770,1298,1968,1404
ENSG00000008277,ADAM22,102,137,175,120,76,40
ENSG00000008282,SYPL1,4725,3946,3960,2123,2249,2313
ENSG00000008283,CYB561,586,538,395,2747,2535,2556
ENSG00000008294,SPAG9,6097,3688,4120,29186,26978,39214
ENSG00000008300,CELSR3,875,206,162,1621,1165,2558
ENSG00000008311,AASS,295,197,204,387,331,290
ENSG00000008323,PLEKHG6,2,7,0,2,5,8
ENSG00000008324,SS18L2,688,777,675,1161,1190,851
ENSG00000008382,MPND,767,646,628,362,420,361
ENSG00000008394,MGST1,2566,2942,2139,1062,1444,1603
ENSG00000008405,CRY1,528,523,424,637,649,917
ENSG00000008438,PGLYRP1,0,0,0,0,0,0
ENSG00000008441,NFIX,1038,996,886,336,301,266
ENSG00000008513,ST3GAL1,2546,2058,1888,980,1333,2494
ENSG00000008516,MMP25,121,106,65,62,96,156
ENSG00000008517,IL32,6,9,2,1296,1385,1193
ENSG00000008710,PKD1,13183,7015,6865,2355,3059,2850
ENSG00000008735,MAPK8IP2,65,47,22,19,58,41
ENSG00000008838,MED24,4649,4425,3638,2229,1951,2806
ENSG00000008853,RHOBTB2,2101,2128,1947,222,328,303
ENSG00000008869,HEATR5B,2361,1416,1752,814,1117,1947
ENSG00000008952,SEC62,2683,2920,3200,5513,6027,6139
ENSG00000008988,RPS20,39801,32190,31525,19558,23167,24404
ENSG00000009307,CSDE1,34318,28011,31846,28802,33907,32052
ENSG00000009335,UBE3C,4935,4572,4317,3885,4769,4693
ENSG00000009413,REV3L,3413,2900,2504,5288,5959,6081
ENSG00000009694,TENM1,21,9,11,14,6,7
ENSG00000009709,PAX7,0,0,0,0,0,0
ENSG00000009724,MASP2,5,5,4,5,2,6
ENSG00000009765,IYD,55,85,42,44,53,36
ENSG00000009780,FAM76A,210,216,196,95,85,203
ENSG00000009790,TRAF3IP3,1127,641,858,81,94,161
ENSG00000009830,POMT2,565,439,495,387,645,476
ENSG00000009844,VTA1,3272,3370,3374,2084,2280,2301
ENSG00000009950,MLXIPL,519,254,254,137,105,131
ENSG00000009954,BAZ1B,5816,6060,6236,4943,5369,6082
ENSG00000010017,RANBP9,2563,1845,2044,2647,2885,2695
ENSG00000010030,ETV7,70,18,27,74,63,138
ENSG00000010072,SPRTN,677,801,644,822,941,1130
ENSG00000010165,EEF1AKNMT,2204,2626,2251,857,1040,1073
ENSG00000010219,DYRK4,99,98,67,20,25,20
ENSG00000010244,ZNF207,13669,12236,12158,22825,25706,20416
ENSG00000010256,UQCRC1,5304,5963,5437,4118,4483,5065
ENSG00000010270,STARD3NL,1684,1418,1522,2516,2483,2310
ENSG00000010278,CD9,127,41,22,132,90,284
ENSG00000010282,HHATL,2,0,0,0,0,0
ENSG00000010292,NCAPD2,6167,5949,7419,676,852,1301
ENSG00000010295,IFFO1,2075,1874,1432,152,164,242
ENSG00000010310,GIPR,1164,823,542,127,134,175
ENSG00000010318,PHF7,640,455,566,53,81,92
ENSG00000010319,SEMA3G,256,348,268,129,156,125
ENSG00000010322,NISCH,5685,4567,4163,2234,2431,2426
ENSG00000010327,STAB1,11,4,5,10,3,2
ENSG00000010361,FUZ,99,62,92,44,54,62
ENSG00000010379,SLC6A13,6,0,3,7,19,19
ENSG00000010404,IDS,1829,1457,1404,1500,2000,3561
ENSG00000010438,PRSS3,0,0,0,0,0,0
ENSG00000010539,ZNF200,1246,1073,1015,717,797,1026
ENSG00000010610,CD4,12031,9718,9380,4693,5243,5773
ENSG00000010626,LRRC23,117,66,79,48,77,119
ENSG00000010671,BTK,6346,5010,4633,1013,1427,1649
ENSG00000010704,HFE,133,57,93,83,97,89
ENSG00000010803,SCMH1,13039,10393,9220,6372,6723,6675
ENSG00000010810,FYN,2024,816,1270,1412,1653,2280
ENSG00000010818,HIVEP2,1015,292,356,28784,35033,42855
ENSG00000010932,FMO1,9,0,0,1,0,1
ENSG00000011007,ELOA,1762,1924,1874,9559,9959,8496
ENSG00000011009,LYPLA2,2385,2695,1936,1655,1816,1768
ENSG00000011021,CLCN6,1850,1224,1317,1838,2537,2514
ENSG00000011028,MRC2,20932,16334,12994,7970,9891,10654
ENSG00000011052,NME1-NME2,700,1096,1026,302,236,261
ENSG00000011083,SLC6A7,0,0,0,0,0,0
ENSG00000011105,TSPAN9,35,53,24,14,14,34
ENSG00000011132,APBA3,733,593,602,1312,1205,1251
ENSG00000011143,MKS1,648,550,566,120,128,230
ENSG00000011198,ABHD5,287,326,320,501,628,501
ENSG00000011201,ANOS1,704,734,644,2005,1926,2422
ENSG00000011243,AKAP8L,3538,2737,2921,5832,6964,6734
ENSG00000011258,MBTD1,2044,1511,1673,667,1034,727
ENSG00000011260,UTP18,2430,2214,1970,620,811,839
ENSG00000011275,RNF216,4458,3489,2806,3486,4741,6186
ENSG00000011295,TTC19,963,705,637,941,994,1077
ENSG00000011304,PTBP1,14987,17337,18237,11456,14243,16349
ENSG00000011332,DPF1,25,42,41,20,28,36
ENSG00000011347,SYT7,5,5,7,3,2,6
ENSG00000011376,LARS2,1199,1757,1689,1328,1655,2022
ENSG00000011405,PIK3C2A,1720,1446,2028,1628,2283,1798
ENSG00000011422,PLAUR,1575,1199,1062,2391,2190,5336
ENSG00000011426,ANLN,4977,4931,5347,3099,2690,2677
ENSG00000011451,WIZ,3079,3051,2665,2710,3032,2913
ENSG00000011454,RABGAP1,922,844,1010,1131,1282,1715
ENSG00000011465,DCN,42,19,8,53,34,59
ENSG00000011478,QPCTL,1051,694,544,282,218,436
ENSG00000011485,PPP5C,4202,4178,3723,1126,1284,1681
ENSG00000011523,CEP68,667,568,517,119,127,183
ENSG00000011566,MAP4K3,637,481,657,1275,1427,1446
ENSG00000011590,ZBTB32,24,2,1,2,0,3
ENSG00000011600,TYROBP,4356,3822,3012,1962,2314,3085
ENSG00000011638,TMEM159,397,345,289,126,103,141
ENSG00000011677,GABRA3,0,0,0,0,0,0
ENSG00000012048,BRCA1,5549,4844,5544,992,1256,1812
ENSG00000012061,ERCC1,3594,2823,2248,1009,1299,1426
ENSG00000012124,CD22,53,32,25,24,24,39
ENSG00000012171,SEMA3B,101,75,39,167,225,256
ENSG00000012174,MBTPS2,816,714,767,662,805,980
ENSG00000012211,PRICKLE3,532,548,501,381,391,418
ENSG00000012223,LTF,0,0,0,0,0,4
ENSG00000012232,EXTL3,1598,1270,1383,1447,1632,1576
ENSG00000012504,NR1H4,0,0,0,1,1,0
ENSG00000012660,ELOVL5,6522,6371,5772,22000,24509,23583
ENSG00000012779,ALOX5,784,365,155,64,92,252
ENSG00000012817,KDM5D,9779,5582,4903,5733,6813,5479
ENSG00000012822,CALCOCO1,1605,645,1015,459,965,599
ENSG00000012963,UBR7,0,0,66,0,19,0
ENSG00000012983,MAP4K5,1397,1172,1065,1191,1170,1559
ENSG00000013016,EHD3,1,0,0,0,0,0
ENSG00000013288,MAN2B2,3693,3367,3689,1371,1723,1790
ENSG00000013293,SLC7A14,65,105,56,42,97,82
ENSG00000013297,CLDN11,51,52,45,41,50,52
ENSG00000013306,SLC25A39,5213,6308,4521,1583,1756,1938
ENSG00000013364,MVP,3925,3482,2621,1193,1340,1762
ENSG00000013374,NUB1,2378,1768,2139,19267,18784,9622
ENSG00000013375,PGM3,1237,1098,774,753,1544,657
ENSG00000013392,RWDD2A,241,235,198,62,73,53
ENSG00000013441,CLK1,3482,2356,2182,14332,14539,14828
ENSG00000013503,POLR3B,400,419,476,31,21,74
ENSG00000013523,ANGEL1,1035,881,811,453,745,880
ENSG00000013561,RNF14,2116,1773,1785,1012,1259,1284
ENSG00000013563,DNASE1L1,1283,1217,873,313,303,397
ENSG00000013573,DDX11,8817,7937,7240,1070,1155,1858
ENSG00000013583,HEBP1,639,436,430,90,87,130
ENSG00000013588,GPRC5A,59,44,26,35,39,51
ENSG00000013619,MAMLD1,13,6,11,724,562,2588
ENSG00000013725,CD6,53,67,66,37,41,29
ENSG00000013810,TACC3,10961,11615,10629,642,820,1594
ENSG00000014123,UFL1,2028,1391,1698,997,1166,1788
ENSG00000014138,POLA2,1994,2461,2498,440,502,923
ENSG00000014164,ZC3H3,1501,1470,1296,808,1195,1213
ENSG00000014216,CAPN1,7076,5690,6571,1187,1712,1918
ENSG00000014257,ACP3,1177,1038,770,143,186,255
ENSG00000014641,MDH1,12219,11093,9896,4410,5427,5606
ENSG00000014824,SLC30A9,3340,2957,3632,2718,3270,3304
ENSG00000014914,MTMR11,1808,1083,1147,4025,3961,3762
ENSG00000014919,COX15,1941,1783,1691,739,838,1038
ENSG00000015133,CCDC88C,1304,926,804,376,600,592
ENSG00000015153,YAF2,540,378,326,1849,1903,1350
ENSG00000015171,ZMYND11,2263,2066,2053,1403,1801,1652
ENSG00000015285,WAS,5248,4573,4053,1580,1988,2204
ENSG00000015413,DPEP1,99,38,32,11,15,11
ENSG00000015475,BID,2664,3025,1989,7158,6866,10758
ENSG00000015479,MATR3,12033,12427,12614,15086,16077,17193
ENSG00000015520,NPC1L1,11,15,6,2,4,19
ENSG00000015532,XYLT2,1408,1268,1109,212,263,224
ENSG00000015568,RGPD5,704,292,225,1896,1906,2802
ENSG00000015592,STMN4,2,0,1,0,4,0
ENSG00000015676,NUDCD3,2383,2420,2319,629,845,1293
ENSG00000016082,ISL1,23,47,24,3,0,7
ENSG00000016391,CHDH,140,119,96,23,25,38
ENSG00000016402,IL20RA,19,4,4,0,0,0
ENSG00000016490,CLCA1,0,0,0,0,0,0
ENSG00000016602,CLCA4,0,0,0,0,0,0
ENSG00000016864,GLT8D1,1178,1069,984,142,179,269
ENSG00000017260,ATP2C1,3082,2572,2429,13508,18341,19012
ENSG00000017427,IGF1,21,17,14,26,21,50
ENSG00000017483,SLC38A5,1340,1657,1566,402,421,566
ENSG00000017797,RALBP1,4506,3765,4021,2730,3688,3031
ENSG00000018189,RUFY3,245,228,207,264,225,291
ENSG00000018236,CNTN1,62,51,44,51,18,27
ENSG00000018280,SLC11A1,850,388,271,147,206,248
ENSG00000018408,WWTR1,136,84,90,17,93,73
ENSG00000018510,AGPS,2461,2517,2733,1804,2545,2142
ENSG00000018607,ZNF806,0,0,0,0,0,0
ENSG00000018610,CXorf56,1035,1009,868,1279,1510,1267
ENSG00000018625,ATP1A2,48,23,22,30,18,18
ENSG00000018699,TTC27,625,925,873,1581,1895,1421
ENSG00000018869,ZNF582,70,83,87,53,19,40
ENSG00000019102,VSIG2,2,0,1,0,0,1
ENSG00000019144,PHLDB1,1523,1062,1299,7098,4963,13969
ENSG00000019169,MARCO,82,52,85,5,24,31
ENSG00000019186,CYP24A1,0,0,0,1,1,3
ENSG00000019485,PRDM11,126,134,140,156,134,207
ENSG00000019505,SYT13,11,10,6,7,8,11
ENSG00000019549,SNAI2,3,5,4,5,6,10
ENSG00000019582,CD74,8605,6132,5860,5652,5381,6510
ENSG00000019991,HGF,113,126,127,10,22,40
ENSG00000019995,ZRANB1,1299,1060,1129,3319,3866,2748
ENSG00000020129,NCDN,1004,1593,1187,517,538,767
ENSG00000020181,ADGRA2,9295,7911,7795,1848,2429,2544
ENSG00000020219,CCT8L1P,0,0,1,1,3,3
ENSG00000020256,ZFP64,881,665,767,94,127,132
ENSG00000020426,MNAT1,822,681,727,734,743,694
ENSG00000020577,SAMD4A,60,16,28,323,340,516
ENSG00000020633,RUNX3,2060,1874,1811,1511,1246,3343
ENSG00000020922,MRE11,2352,1976,2451,773,875,1101
ENSG00000021300,PLEKHB1,31,7,23,12,9,6
ENSG00000021355,SERPINB1,1685,1112,1133,1415,1369,3567
ENSG00000021461,CYP3A43,25,15,6,14,13,12
ENSG00000021488,SLC7A9,27,23,16,15,14,23
ENSG00000021574,SPAST,990,823,1097,707,815,706
ENSG00000021645,NRXN3,45,26,23,29,34,33
ENSG00000021762,OSBPL5,6915,6359,4745,366,447,694
ENSG00000021776,AQR,3475,3307,3463,4043,4027,4555
ENSG00000021826,CPS1,69,38,122,40,35,43
ENSG00000021852,C8B,0,0,0,0,0,0
ENSG00000022267,FHL1,590,309,362,181,233,256
ENSG00000022277,RTF2,4088,4040,3600,3320,3445,3416
ENSG00000022355,GABRA1,0,0,0,3,3,12
ENSG00000022556,NLRP2,50,43,46,7,53,20
ENSG00000022567,SLC45A4,1079,1216,729,478,434,551
ENSG00000022840,RNF10,5238,4139,4494,10326,11531,8908
ENSG00000022976,ZNF839,1376,1080,917,679,896,1063
ENSG00000023041,ZDHHC6,2939,2761,2379,2238,1824,2602
ENSG00000023171,GRAMD1B,2048,1792,1659,309,345,457
ENSG00000023287,RB1CC1,2784,1930,2113,8470,11136,9189
ENSG00000023318,ERP44,4006,4129,3650,5165,6183,5855
ENSG00000023330,ALAS1,5318,2685,3476,9034,8612,8506
ENSG00000023445,BIRC3,108,73,80,3664,3009,5572
ENSG00000023516,AKAP11,2348,2289,2154,749,813,1303
ENSG00000023572,GLRX2,367,350,316,177,190,150
ENSG00000023608,SNAPC1,550,445,522,4017,4904,4023
ENSG00000023697,DERA,600,459,628,142,181,167
ENSG00000023734,STRAP,2329,2585,2018,2360,2850,2293
ENSG00000023839,ABCC2,71,69,42,72,79,93
ENSG00000023892,DEF6,6900,7112,5378,787,1092,1160
ENSG00000023902,PLEKHO1,679,374,311,1216,973,2447
ENSG00000023909,GCLM,1606,1563,2006,869,772,2610
ENSG00000024048,UBR2,3128,2814,2916,5338,6786,7517
ENSG00000024422,EHD2,910,693,449,207,324,882
ENSG00000024526,DEPDC1,1403,1563,2110,697,646,727
ENSG00000024862,CCDC28A,1062,672,780,713,1235,762
ENSG00000025039,RRAGD,975,1015,1111,563,805,511
ENSG00000025156,HSF2,1444,1216,1242,1319,1339,1173
ENSG00000025293,PHF20,2008,2366,1818,2876,3518,3194
ENSG00000025423,HSD17B6,72,55,48,11,13,15
ENSG00000025434,NR1H3,929,978,658,75,85,112
ENSG00000025708,TYMP,2312,2256,1191,3077,3195,5512
ENSG00000025770,NCAPH2,4652,3827,3742,1996,2012,2375
ENSG00000025772,TOMM34,1850,1975,1512,3312,2993,3619
ENSG00000025796,SEC63,12511,8032,10399,11226,14065,12514
ENSG00000025800,KPNA6,3434,3540,3247,3903,5263,5273
ENSG00000026025,VIM,5686,7721,7008,24118,15122,31738
ENSG00000026036,RTEL1-TNFRSF6B,839,819,735,216,315,634
ENSG00000026103,FAS,58,45,75,198,140,138
ENSG00000026297,RNASET2,7275,7156,5794,3108,3540,3328
ENSG00000026508,CD44,6222,2875,2810,87130,76048,135570
ENSG00000026559,KCNG1,479,338,350,492,518,726
ENSG00000026652,AGPAT4,493,206,224,4414,4939,8359
ENSG00000026751,SLAMF7,42,29,38,9427,9261,26206
ENSG00000026950,BTN3A1,551,308,328,140,208,256
ENSG00000027001,MIPEP,244,256,322,33,37,86
ENSG00000027075,PRKCH,620,506,482,373,466,725
ENSG00000027644,INSRR,5,4,2,4,8,13
ENSG00000027697,IFNGR1,2281,1914,1567,2214,2737,3571
ENSG00000027847,B4GALT7,791,912,709,345,520,451
ENSG00000027869,SH2D2A,234,104,69,249,327,430
ENSG00000028116,VRK2,1080,919,1111,923,926,1488
ENSG00000028137,TNFRSF1B,3999,3183,2227,2233,1975,8171
ENSG00000028203,VEZT,797,644,760,1040,1061,1067
ENSG00000028277,POU2F2,970,563,562,4356,4967,6757
ENSG00000028310,BRD9,4801,4864,3874,2849,3060,3984
ENSG00000028528,SNX1,5970,4906,5079,4753,5794,6105
ENSG00000028839,TBPL1,492,540,477,1016,927,957
ENSG00000029153,ARNTL2,872,915,1065,2680,2314,4048
ENSG00000029363,BCLAF1,9079,8945,11201,26556,31253,30523
ENSG00000029364,SLC39A9,3892,3379,3645,3567,4035,4162
ENSG00000029534,ANK1,138,89,78,39,23,12
ENSG00000029559,IBSP,0,0,0,0,0,0
ENSG00000029639,TFB1M,573,537,523,279,277,304
ENSG00000029725,RABEP1,1363,1795,1528,1982,1772,2188
ENSG00000029993,HMGB3,3480,3014,3344,2919,3670,2620
ENSG00000030066,NUP160,4833,5072,5525,2923,2955,3688
ENSG00000030110,BAK1,3112,3579,2916,1342,1594,1931
ENSG00000030304,MUSK,0,0,0,13,10,13
ENSG00000030419,IKZF2,28,11,25,5,7,6
ENSG00000030582,GRN,16106,15102,11140,7481,9740,11547
ENSG00000031003,FAM13B,4151,3764,3801,4318,4520,4934
ENSG00000031081,ARHGAP31,223,150,90,3074,3638,8761
ENSG00000031691,CENPQ,1097,819,1018,393,414,447
ENSG00000031698,SARS1,7415,3053,4653,1204,1238,1727
ENSG00000031823,RANBP3,2505,2526,2349,2085,2731,2840
ENSG00000032219,ARID4A,1831,1363,1613,6010,6433,4857
ENSG00000032389,EIPR1,1606,1366,1313,378,499,643
ENSG00000032444,PNPLA6,3711,3069,3048,406,457,932
ENSG00000032742,IFT88,548,463,478,422,465,570
ENSG00000033011,ALG1,1020,1241,922,209,271,234
ENSG00000033030,ZCCHC8,2913,1792,1928,3256,3740,3509
ENSG00000033050,ABCF2,2583,3414,2726,1020,1366,1530
ENSG00000033100,CHPF2,2311,1797,1578,2310,2109,2663
ENSG00000033122,LRRC7,2,7,0,7,3,0
ENSG00000033170,FUT8,797,943,909,1216,1499,1589
ENSG00000033178,UBA6,1977,1995,2585,3778,3933,4005
ENSG00000033327,GAB2,2731,1366,2083,268,309,427
ENSG00000033627,ATP6V0A1,3719,2257,2444,2587,1767,3049
ENSG00000033800,PIAS1,3343,2825,2533,4133,5136,6293
ENSG00000033867,SLC4A7,847,803,1004,966,991,1230
ENSG00000034053,APBA2,676,377,322,244,280,397
ENSG00000034152,MAP2K3,1509,1162,850,8839,8197,10694
ENSG00000034239,EFCAB1,7,12,10,1,5,4
ENSG00000034510,TMSB10,9428,8163,7175,8613,9210,10297
ENSG00000034533,ASTE1,320,344,347,125,147,182
ENSG00000034677,RNF19A,5572,2894,3636,6798,7366,8172
ENSG00000034693,PEX3,284,461,354,141,166,243
ENSG00000034713,GABARAPL2,2096,1588,1703,1722,2053,1890
ENSG00000034971,MYOC,0,0,0,0,0,0
ENSG00000035115,SH3YL1,1271,905,917,131,113,198
ENSG00000035141,FAM136A,2191,2372,1893,611,532,650
ENSG00000035403,VCL,4099,3942,3609,2397,2491,2628
ENSG00000035499,DEPDC1B,1472,1302,1622,292,244,488
ENSG00000035664,DAPK2,287,163,105,148,258,151
ENSG00000035681,NSMAF,7378,4507,5146,7479,8017,8340
ENSG00000035687,ADSS2,2369,2344,2034,1885,1865,2117
ENSG00000035720,STAP1,117,44,18,92,56,115
ENSG00000035862,TIMP2,4830,4108,3600,1075,1575,1274
ENSG00000035928,RFC1,3609,3349,3555,1387,2082,1933
ENSG00000036054,TBC1D23,1491,1200,1262,3272,3934,4023
ENSG00000036257,CUL3,3215,3335,2868,3201,3871,3284
ENSG00000036448,MYOM2,3,4,4,1,6,0
ENSG00000036473,OTC,0,0,0,0,0,0
ENSG00000036530,CYP46A1,161,159,110,30,41,48
ENSG00000036549,ZZZ3,2265,2099,2111,1740,2277,2470
ENSG00000036565,SLC18A1,41,16,36,24,57,40
ENSG00000036672,USP2,499,532,482,93,111,115
ENSG00000036828,CASR,0,0,0,0,0,0
ENSG00000037042,TUBG2,645,493,397,143,191,235
ENSG00000037241,RPL26L1,730,790,582,552,714,753
ENSG00000037280,FLT4,75,56,44,41,24,39
ENSG00000037474,NSUN2,6294,5711,4414,5825,6830,6654
ENSG00000037637,FBXO42,1684,1682,1345,5991,6802,6652
ENSG00000037749,MFAP3,631,537,643,1004,1398,1189
ENSG00000037757,MRI1,1792,1730,1388,243,288,392
ENSG00000037897,METTL1,771,903,686,1299,1238,1865
ENSG00000037965,HOXC8,0,0,1,1,1,0
ENSG00000038002,AGA,1167,606,833,406,447,497
ENSG00000038210,PI4K2B,2236,2019,2091,9561,8084,11917
ENSG00000038219,BOD1L1,4015,2561,3214,5497,6064,5790
ENSG00000038274,MAT2B,4261,3422,3646,5037,5463,4428
ENSG00000038295,TLL1,0,0,0,0,0,0
ENSG00000038358,EDC4,6028,5638,5241,3812,4410,3827
ENSG00000038382,TRIO,1027,570,563,585,448,462
ENSG00000038427,VCAN,2089,3145,616,320,539,1449
ENSG00000038532,CLEC16A,1636,1693,1499,1146,1498,1877
ENSG00000038945,MSR1,38,15,28,31,24,25
ENSG00000039068,CDH1,44,37,24,32,69,38
ENSG00000039123,MTREX,5165,4587,5370,4656,5307,4717
ENSG00000039139,DNAH5,0,0,0,2,0,0
ENSG00000039319,ZFYVE16,1332,1050,602,3678,4355,5428
ENSG00000039523,RIPOR1,1960,1678,1393,1066,1327,1386
ENSG00000039537,C6,0,0,0,0,0,0
ENSG00000039560,RAI14,747,730,629,723,567,1007
ENSG00000039600,SOX30,12,5,5,6,8,17
ENSG00000039650,PNKP,2514,1799,1758,1179,1145,1409
ENSG00000039987,BEST2,14,5,7,10,12,7
ENSG00000040199,PHLPP2,321,278,268,824,762,653
ENSG00000040275,SPDL1,1999,2099,2609,614,693,919
ENSG00000040341,STAU2,1986,1644,2077,1630,2226,2039
ENSG00000040487,SLC66A1,2520,2203,1761,490,472,627
ENSG00000040531,CTNS,274,277,285,91,129,151
ENSG00000040608,RTN4R,158,121,118,7,11,12
ENSG00000040633,PHF23,813,775,605,430,404,436
ENSG00000040731,CDH10,5,3,3,4,13,3
ENSG00000040933,INPP4A,1939,1554,1469,294,719,994
ENSG00000041353,RAB27B,30,16,9,411,443,1310
ENSG00000041357,PSMA4,5742,5260,5543,3916,4517,4491
ENSG00000041802,LSG1,2547,2944,2040,3164,3442,3373
ENSG00000041880,PARP3,433,345,243,74,64,47
ENSG00000041982,TNC,23,6,5,796,428,3608
ENSG00000041988,THAP3,582,547,511,527,423,482
ENSG00000042062,RIPOR3,12,13,21,8,32,15
ENSG00000042088,TDP1,1415,1457,1641,281,321,525
ENSG00000042286,AIFM2,748,734,607,370,390,723
ENSG00000042304,C2orf83,5,12,9,10,16,13
ENSG00000042317,SPATA7,235,230,175,61,44,95
ENSG00000042429,MED17,1031,1031,1080,1858,2310,2011
ENSG00000042445,RETSAT,667,629,571,144,202,320
ENSG00000042493,CAPG,17836,11299,9375,5050,6495,5939
ENSG00000042753,AP2S1,3621,3460,3231,1448,1693,1674
ENSG00000042781,USH2A,0,0,0,0,0,0
ENSG00000042813,ZPBP,0,0,0,0,0,0
ENSG00000042832,TG,165,79,25,106,286,349
ENSG00000042980,ADAM28,131,69,15,78,108,148
ENSG00000043039,BARX2,14,14,13,20,15,21
ENSG00000043093,DCUN1D1,1293,1125,1450,4178,4170,3868
ENSG00000043143,JADE2,2071,1754,2280,4920,3997,7372
ENSG00000043355,ZIC2,2755,1959,1892,4462,4843,3598
ENSG00000043462,LCP2,5405,4005,3296,9788,8988,10785
ENSG00000043514,TRIT1,3725,3633,3050,3450,4081,3885
ENSG00000043591,ADRB1,1460,1096,939,1109,1099,797
ENSG00000044012,GUCA2B,0,0,0,0,0,0
ENSG00000044090,CUL7,2176,1279,1448,1341,1278,1602
ENSG00000044115,CTNNA1,8982,6485,6573,4907,5563,6767
ENSG00000044446,PHKA2,2168,1941,1510,800,1032,1023
ENSG00000044459,CNTLN,1348,1246,1381,3770,3854,3411
ENSG00000044524,EPHA3,6,2,5,4,5,4
ENSG00000044574,HSPA5,15154,25271,20034,15090,18642,19343
