GeneID	rank
RPS2P17	-0.152555453
LCA5L	-0.152833679
SLC7A11-AS1	-0.153030603
AMY2B	-0.153316923
LINC02225	-0.153427836
TLR3	-0.154235525
PSMB7	-0.154546268
LPP-AS2	-0.154605659
KRBOX4	-0.15548236
BCL11A	-0.155589654
None	-0.155897099
RNF181	-0.156570632
CAPZB	-0.156707442
ADCY4	-0.157323626
WASH6P	-0.15821241
VIPR2	-0.158419458
GZF1	-0.158873927
NDUFS4	-0.159100987
IQCH	-0.159241612
CCZ1	-0.159788225
ZNF598	-0.160584156
CCDC7	-0.160942485
CROCCP2	-0.161191381
FPR2	-0.162144634
TPM2	-0.163591138
TEX26-AS1	-0.164726648
SAP130	-0.165060754
PITRM1	-0.165654665
GAS8	-0.165862642
COX16	-0.165955937
NDUFAF4	-0.165968832
CALN1	-0.166113841
GHET1	-0.166556495
ALPK3	-0.167274127
LIPE-AS1	-0.167338113
THTPA	-0.167760289
PCID2	-0.168395455
FZD3	-0.169379253
LRP1	-0.169381097
CALR	-0.169417238
ZNF516	-0.169476597
WRN	-0.16990329
LONP2	-0.171286615
HSDL1	-0.17171621
LIN37	-0.172266344
PMFBP1	-0.172647527
ZNF83	-0.172740738
WASHC1	-0.172991411
GUSBP5	-0.173698451
PPCS	-0.173712933
WDR44	-0.173941736
MAGI2-AS3	-0.174120957
TFB2M	-0.174343541
RN7SL123P	-0.175190108
PRC1-AS1	-0.175870456
BMI1	-0.175878473
LINC00954	-0.175956704
TMEM243	-0.17602316
DERL1	-0.177090342
CATSPERB	-0.177194999
None	-0.177202029
TEDC2-AS1	-0.178135452
HEATR6-DT	-0.178263538
None	-0.17844199
GSG1L	-0.178966484
LINC02035	-0.179448176
IDH3B	-0.179723381
MIAT	-0.179916511
SYVN1	-0.17993562
CMTR2	-0.180657476
NLGN2	-0.180817465
SPTBN2	-0.182055522
CTDSPL2	-0.182319748
NECTIN4	-0.182735175
KDM4D	-0.182848943
NOL9	-0.183440324
None	-0.183688012
ARLNC1	-0.1837636
DKKL1	-0.183881474
LINC02608	-0.183932823
ANAPC1P4	-0.185027032
ADCY10P1	-0.185063984
PDS5B	-0.1852078
LINC03074	-0.185470366
RSL1D1	-0.185500434
FAM9B	-0.18551533
DGCR11	-0.185605265
DDX23	-0.186754267
PHETA1	-0.18707025
TMEM25	-0.18780022
EPM2A	-0.187912447
EFCAB12	-0.188091477
PRR5	-0.188544975
CHML	-0.188991772
None	-0.189014802
LINC02207	-0.189714009
None	-0.190223999
None	-0.191277974
AHNAK	-0.192192853
ALOX15	-0.192354504
LINC02649	-0.192400718
PCDH12	-0.192874639
ZER1	-0.193404053
SHISA9	-0.193460475
GFRA2	-0.193561299
EHD2	-0.194190967
NDUFA13	-0.194600972
DNAJC3-DT	-0.195271667
GRIA3	-0.196310477
BTRC	-0.196413959
ZNF668	-0.197055463
ALDH9A1	-0.197580367
None	-0.198586555
WWC3	-0.1986438
LINC02693	-0.198682054
SGSM1	-0.199290168
BCAM	-0.199440479
CDK5RAP1	-0.199516017
ZFPM1	-0.199901853
UBE2L3	-0.199939267
POP4	-0.200094175
ROMO1	-0.201490688
MAP3K7CL	-0.202418713
PRODH	-0.202704823
UVSSA	-0.202735741
AGAP5	-0.203617241
ABHD4	-0.203827967
CCNG1	-0.204119944
ITGA3	-0.204163706
ANKRA2	-0.204530725
ULK4P1	-0.204652268
SPATA31C1	-0.205775046
FBXW10	-0.205938094
NALCN	-0.20616928
None	-0.20666099
UBE2G1	-0.206873283
SLC27A6	-0.206976229
SBSPON	-0.207280763
ZNF19	-0.207869628
SOCS2	-0.208249735
RN7SL488P	-0.209305826
CNTN1	-0.209722089
TIMM44	-0.20993402
SHISA5	-0.210016351
SNORA66	-0.210043293
SPTLC3	-0.2100467
ZSCAN23	-0.210121371
ZNF256	-0.211142841
CHSY3	-0.21137445
ATP8B1-AS1	-0.211436034
HACL1	-0.211480216
LINC01179	-0.211744646
MOV10	-0.211896997
MEA1	-0.211995213
MYH7B	-0.212392638
RAP2B	-0.212406696
TDGF1	-0.212417115
SETD9	-0.213372864
None	-0.21388943
SOX21-AS1	-0.214556404
CARD19	-0.214760708
TBRG4	-0.215255051
LRP4	-0.215306841
CCDC28A-AS1	-0.215338894
BBS5	-0.215679686
INO80B-WBP1	-0.216632011
GAL	-0.216860039
DNPEP	-0.217037458
TFAP2C	-0.217245063
LINC01060	-0.217335659
ITGAE	-0.217488042
SCHIP1	-0.217818219
PSMB2	-0.21932129
None	-0.220313903
IL2RB	-0.22091159
CDC42BPG	-0.221283616
IGFL4	-0.221573353
LRRN4CL	-0.221576582
KLHL33	-0.221832432
TPM3	-0.222094955
CDCP1	-0.222298576
BTF3	-0.22239007
PI4KAP2	-0.223486178
LRRC51	-0.223527667
SLC7A11	-0.223646511
SULT1C2	-0.22418321
ECT2	-0.224204511
YWHAQ	-0.224763505
PROX1-AS1	-0.22477645
DNM3	-0.225667105
SANBR	-0.225833408
TRMT10A	-0.225963176
PKD2L2	-0.226670049
FKBP14	-0.226761205
RPS10-NUDT3	-0.226865903
NBPF4	-0.226937285
TLE2	-0.226958225
DPCD	-0.227415903
SMAD9	-0.227599991
DRAXIN	-0.227841125
LYSMD4	-0.22797268
PI15	-0.228170139
CCR5	-0.229574474
SH3BP4	-0.229646443
GAS1RR	-0.22964977
HSD17B14	-0.230387938
TBCK	-0.230507378
None	-0.231664505
GSPT2	-0.231922502
FAM66C	-0.232578617
RN7SL718P	-0.232669551
OSBPL10	-0.233236075
BCO2	-0.23328481
TSNAXIP1	-0.234114598
POLR2J4	-0.234333463
BRD9	-0.23513808
ERV3-1	-0.236048444
ZNF542P	-0.236319433
TMEM216	-0.236337739
ZNF117	-0.236519578
MYCNOS	-0.236546567
RFX3-DT	-0.236751561
INTS15	-0.237162938
LILRB1	-0.237169424
FKBP9P1	-0.237385902
TBP	-0.237550255
LINC01602	-0.237554472
SIDT2	-0.237707175
MRPS18C	-0.238092508
WNT10B	-0.238159865
ARF4-AS1	-0.238192409
LINC01480	-0.23913519
LINC00933	-0.23917858
AIFM2	-0.240129671
FAM229B	-0.240199823
RN7SL474P	-0.24067116
ATP10A	-0.240745418
HRH4	-0.241117196
TOP3B	-0.241583839
RPN1	-0.241679645
None	-0.241812342
EVI5L	-0.242345408
CAMK2D	-0.242856265
CALCOCO2	-0.243395212
None	-0.243646635
DNAL4	-0.244567133
NAP1L3	-0.244711966
GMDS	-0.244769683
None	-0.24485158
NDUFV1-DT	-0.245501539
NEK6	-0.245675397
PITX1-AS1	-0.246152045
BMP4	-0.246206153
None	-0.246560985
None	-0.246677593
ASIC3	-0.247233158
PTCH1	-0.247278186
PSD	-0.248066751
ANKRD11	-0.248418264
SCHLAP1	-0.248681062
HLA-DRB6	-0.248926043
None	-0.248968181
TMEM117	-0.251194907
RRP9	-0.251803576
ZNF765	-0.252155482
SIPA1L2	-0.252173415
FLNA	-0.25253013
ITGAM	-0.25278742
ARHGAP8	-0.2531644
FBXO15	-0.253312278
CGNL1	-0.253463605
BYSL	-0.253645434
KCNJ6	-0.253682389
AK5	-0.253685153
FER1L5	-0.253855592
SLC8A1	-0.254571844
None	-0.254604112
SUCLG2	-0.255278548
ZDHHC23	-0.256218041
SDS	-0.256791108
PDZK1	-0.257466476
PPAN	-0.257652331
CAPNS1	-0.257833307
None	-0.25848028
FBXL6	-0.258852247
PSME2P1	-0.259028029
EVI2A	-0.259125946
INSR	-0.25924709
KCTD6	-0.259519536
PKD1P6	-0.260628481
UNC119	-0.260689742
ZNF7	-0.261022218
TFAM	-0.261050519
None	-0.262630244
TRAPPC2	-0.263147713
SKIC2	-0.263823266
CCL23	-0.263980273
CNKSR1	-0.265179456
None	-0.266070886
UQCRQ	-0.267623639
CENPS-CORT	-0.267719892
RPL37P6	-0.268055568
PGM2	-0.268085894
ME2	-0.26814664
BEND2	-0.268646182
PSMD2	-0.269007879
CELSR1	-0.269386514
ELMO2	-0.2698317
COX6C	-0.270068316
FAM225B	-0.270300483
HEATR5B	-0.271117084
AGL	-0.271196312
C19orf47	-0.271342698
GNA12	-0.271493268
PRAF2	-0.271587891
ST8SIA1	-0.271848586
LONP1	-0.272616281
TIGD7	-0.273119349
EMG1	-0.273270381
TFCP2	-0.273621219
RNF146	-0.273710858
BUD13	-0.27444568
TEF	-0.275602735
None	-0.275725766
CEP170	-0.275795345
C8G	-0.276345813
LIPT1	-0.276539748
NR2C1	-0.277363293
ZNF441	-0.277755808
UQCRFS1	-0.27776999
EDNRB	-0.277938725
HSD17B1	-0.278082342
APBA2	-0.278091423
FYCO1	-0.278335953
PROCR	-0.27868014
None	-0.279361159
APOBEC3D	-0.279450183
TCEAL2	-0.280149728
DIS3L2	-0.280281067
NETO2	-0.280428474
SRPX	-0.281031032
INAFM2	-0.281389314
DRC7	-0.281793276
DPYSL4	-0.282166505
GLIS2-AS1	-0.283149798
PAWR	-0.28330155
TIAM1	-0.283634954
None	-0.283742224
LINC02102	-0.283834675
RTN4RL2	-0.284169898
ATE1	-0.284545107
MIX23	-0.284594197
EEF1A1P23	-0.284679732
GPS2P1	-0.284742739
KLHL29	-0.285035676
PLA2G6	-0.285176544
PSCA	-0.285177273
SMIM15	-0.285566077
SMIM27	-0.285612131
MTHFD2	-0.285658141
COX6B2	-0.285924964
TMEM63C	-0.286183302
NPC2	-0.286824895
ATP5PB	-0.287055745
CD2BP2	-0.287093873
TSR1	-0.2872546
AK3	-0.287669666
GAR1	-0.287968616
SHC3	-0.28802011
LEAP2	-0.288317103
TMEM182	-0.288858377
ADPRS	-0.288872351
IPO9-AS1	-0.289045809
None	-0.289582549
UTS2B	-0.290447946
None	-0.2906427
MADCAM1	-0.291432446
C11orf65	-0.291587818
NAP1L4	-0.291773138
IQCH-AS1	-0.292548952
COLGALT2	-0.292976093
FIS1	-0.293500649
AP1S3	-0.294149651
RN7SL134P	-0.294185057
SNRPF	-0.294397795
SUCLG1	-0.294490427
RPS3AP26	-0.294619471
SRBD1	-0.294693273
NFYB	-0.294839609
LILRB2	-0.297128994
RPL24P4	-0.297814977
SPOCK1	-0.29786158
ILF2	-0.298033052
RPL22	-0.298795106
IL17RD	-0.299587231
ZDHHC2	-0.299858604
RRAGC-DT	-0.300293558
ZIK1	-0.300555426
E2F4	-0.300588444
UTP11	-0.300820813
SNORA11F	-0.300870355
ZNF567-DT	-0.300964041
EOLA1-DT	-0.302624511
FCRLB	-0.302671025
DYNLRB1	-0.30273435
SCN3B	-0.302911824
SLC52A1	-0.303289432
EDC4	-0.304088683
ROPN1L	-0.305123165
EMC10	-0.309961361
ABCC9	-0.310292269
NAP1L1	-0.310453006
TIMM9	-0.310676341
LAMB2	-0.31092738
DPP10-AS1	-0.311717726
None	-0.312201248
PPM1J	-0.312394493
XRCC6	-0.313510996
HMGCR	-0.313616563
TMEM214	-0.313809985
None	-0.31409195
ZNF646	-0.31484555
TAPT1-AS1	-0.315292641
TRAPPC3	-0.315350254
ZAR1	-0.315527307
WFDC1	-0.316030275
CYB5A	-0.316129663
None	-0.316641712
BCAS3	-0.317998718
TMEM191C	-0.318145494
SSR4	-0.318456752
SCGB3A2	-0.319629457
STX6	-0.319708016
RPS26	-0.319899896
NLRP2	-0.31998598
FAM184B	-0.320051438
CDK13-DT	-0.320287188
CORO1C	-0.320358901
RRBP1	-0.320418227
GPR83	-0.32189077
CAB39L	-0.322195986
FAM8A1	-0.323129132
PATE2	-0.324499143
PAPSS1	-0.325441267
LYZ	-0.325707083
LRRC4	-0.326140165
PABPC1L	-0.32618397
SENCR	-0.326331995
RN7SL356P	-0.326905847
SEC14L5	-0.327032437
CD14	-0.327210352
TNK2	-0.327540805
CYP2U1-AS1	-0.327964721
UNC50	-0.329279923
None	-0.329347356
C17orf67	-0.329504721
ADIPOQ-AS1	-0.329518199
ENTREP1	-0.330000621
NEK4	-0.330060346
LAMP5-AS1	-0.330076359
None	-0.330487279
MRPL9	-0.332071351
RN7SL531P	-0.332543588
None	-0.332971575
None	-0.333288719
NQO2	-0.333909904
LINC02482	-0.333959169
EFL1	-0.333970651
RNFT2	-0.334212805
MIA2	-0.334252341
VPS13B-DT	-0.334430451
FRMD3	-0.334488015
EMC4	-0.33491603
GANAB	-0.335228791
FAM24B	-0.335339827
PLXDC1	-0.335575119
TMIE	-0.335858628
LINC00598	-0.335864494
SLC4A2	-0.336334351
TRPM4	-0.338506078
SLC6A20	-0.338546629
ZNF766	-0.339100187
CCT4	-0.33921715
ABCB5	-0.339699797
ARNT	-0.339800495
TAOK2	-0.340176295
ANKRD29	-0.341562323
NDUFB3	-0.341982043
None	-0.342772816
ACADVL	-0.342862115
VIPAS39	-0.342986529
LINC01270	-0.343524428
MED8	-0.343608908
PRLR	-0.34406575
STXBP4	-0.347111973
ADAM22	-0.347705028
LINC01356	-0.348367672
ITGB7	-0.348467422
SMC4	-0.349366338
None	-0.349553914
LINC03000	-0.349919126
RPL30	-0.349933796
UBAP1L	-0.350526243
None	-0.350613939
POLR2E	-0.350776657
CLP1	-0.351065716
SPIN2B	-0.352198884
REXO5	-0.352646736
MT1L	-0.352701321
PLAAT3	-0.353276565
BAG2	-0.353394537
PPP1R13L	-0.353610827
THAP6	-0.353803524
ZNF385C	-0.355077026
CATSPERE	-0.355599263
ANAPC1	-0.356961251
RN7SL785P	-0.357845031
KRT10-AS1	-0.358132645
SLC16A2	-0.358854191
ZNF2	-0.359053132
CYB561D1	-0.359279143
CD109-AS1	-0.360405487
TMEM167A	-0.361543205
ATF5	-0.361753285
PFKFB1	-0.362330059
None	-0.362399901
CCDC113	-0.362662206
TMEM18	-0.362682495
UBE2CP2	-0.363518129
NT5C	-0.36402881
NSFL1C	-0.364153088
CYSRT1	-0.36428835
PCDHGA6	-0.364505867
FAM227B	-0.364889692
ZFPL1	-0.364913441
ADCK1	-0.365457293
HERPUD1	-0.365500955
FAM83D	-0.365516686
NPM2	-0.365517566
POR	-0.365541188
THADA	-0.366552532
SETD1A	-0.367764748
WWTR1	-0.368659951
None	-0.369803793
MTMR7	-0.370081503
SH3PXD2A	-0.371852654
TRGJP2	-0.372527303
None	-0.372684228
ST6GALNAC3	-0.374045858
WDR35	-0.374384243
PAX5	-0.374616578
FLT4	-0.37633789
FEZ2	-0.376527954
LINC00662	-0.376552412
TUBD1	-0.376982448
ATP5MG	-0.377262097
IL12A	-0.377304978
SLC25A51P4	-0.377398733
CLTB	-0.377706158
FUZ	-0.378125244
CDO1	-0.37816382
MICA	-0.378782972
MRPL28	-0.379130421
LINC01562	-0.381767772
CA11	-0.382624797
STIMATE	-0.38267863
SEC23B	-0.38398663
PDE11A	-0.386671569
AK9	-0.386788595
SNAPIN	-0.387098389
None	-0.387906627
TRANK1	-0.387957448
ABHD12	-0.388186907
None	-0.388846706
EHBP1	-0.389555925
HMGCL	-0.389617001
MRPL20	-0.389978871
GOLGA3	-0.389991094
None	-0.391286944
PLBD2	-0.391519821
None	-0.391812335
RNVU1-32	-0.391884613
PEPD	-0.3920638
CEACAM8	-0.392071864
DAGLA	-0.392935407
PPIAP46	-0.393736335
SH3RF1	-0.393749305
LRIG3	-0.393921801
DYNLT5	-0.394694835
None	-0.394796475
PLA2G2C	-0.396232923
ZNF516-DT	-0.396669542
CADPS2	-0.397102418
METTL4	-0.397411908
ZNF630	-0.398127578
ZBTB33	-0.398711035
DHRS7B	-0.398810604
PTPRG-AS1	-0.400158696
COMMD3-BMI1	-0.40019687
ANAPC7	-0.400950326
ZC3H14	-0.400952395
USP19	-0.401201594
RN7SL790P	-0.401241249
SLC26A1	-0.401597352
TMEM171	-0.401729285
None	-0.402075263
HEPH	-0.402254841
SLC12A5	-0.402587155
None	-0.403851424
SMYD5	-0.404290765
NUDT15	-0.404341382
S100A6	-0.404753766
RAD23A	-0.405223207
CWF19L1	-0.406358353
MORN4	-0.406734599
STIMATE-MUSTN1	-0.408494601
SIGLEC10	-0.410028623
RABGGTA	-0.410984129
NUBPL	-0.411508934
ZNF849P	-0.411730061
PRX	-0.412428358
GABRP	-0.412931001
SPNS1	-0.413404237
ROM1	-0.413500629
NBEA	-0.415153875
ERFE	-0.415713905
LINC01909	-0.41596008
None	-0.416111409
PKD1P3	-0.418038847
None	-0.41806879
TPR	-0.418391568
None	-0.418437683
TRNP1	-0.418796915
CCZ1P1	-0.418955791
ZNF473	-0.419314428
KDM3B	-0.419464017
NPHP1	-0.41964529
TVP23A	-0.420050598
FADS6	-0.420225382
None	-0.420401523
NRF1	-0.421043018
FBXW8	-0.421517579
None	-0.421971307
SLC2A1-DT	-0.42249148
HTR7P1	-0.422558707
LINC00667	-0.424471354
None	-0.424708113
BHLHE22	-0.424713877
CALCOCO1	-0.424773222
HP1BP3	-0.425663809
USP41	-0.426433176
GOLGA2	-0.426468438
CHKB	-0.427507378
PHF14	-0.428256409
NPM3	-0.428294709
BANF1	-0.428499533
LY6E	-0.428672756
DIPK2B	-0.429074402
SERPINB6	-0.430288932
RAB3C	-0.4303275
AKR7L	-0.430573025
PGM5	-0.43156874
MINAR1	-0.431807637
MAP2K7	-0.431859536
PLGLB2	-0.432568604
FGL2	-0.432771578
CDAN1	-0.433104767
RUBCN	-0.43332119
None	-0.43448936
EPB41L4A	-0.435104784
PPP1R7	-0.435488508
PANX2	-0.435825001
PRAME	-0.436448119
NOS1AP	-0.436505479
PSEN2	-0.437197047
SOX9-AS1	-0.437541806
SLC17A5	-0.438273446
KCNQ5	-0.438479165
TOLLIP	-0.439029698
BASP1-AS1	-0.439602897
APH1A	-0.439865874
POLR2F	-0.441279825
None	-0.442850359
CIRBP-AS1	-0.443046049
IL31RA	-0.443250463
EIF4A1	-0.443442852
COLQ	-0.443658791
LAMA3	-0.444327721
LRRC46	-0.445593458
PPM1F	-0.445750884
CLEC12B	-0.446556177
PHOSPHO2	-0.446581592
TMEM191A	-0.4467086
NTNG2	-0.446717736
ZNF876P	-0.447040798
LVRN	-0.447329267
TTC21B	-0.447363527
MRPL1	-0.449100527
POC1B	-0.449246263
TAPBPL	-0.449351133
GRIN3A	-0.449732829
SUPT16HP1	-0.451842976
HDAC2	-0.452078013
MOSPD2	-0.453437361
NACA3P	-0.453491519
MSANTD2-AS1	-0.453757643
MYO9B	-0.45378999
LINC01299	-0.45437724
COL9A2	-0.454630487
PIWIL2	-0.454830322
SVOP	-0.455125121
ACTG1P25	-0.455452387
LINC01011	-0.455837078
TMEM181	-0.456209626
VPS18	-0.458567657
ZRANB3	-0.458713089
ATP5PD	-0.458951476
NBAS	-0.45911479
ENOX2	-0.460066124
RRP1	-0.460751318
FRAT1	-0.461369336
LINC00471	-0.461898521
None	-0.462576318
TIMMDC1	-0.462841769
SEMA4C	-0.463803984
SYT11	-0.464078174
ACTR3B	-0.464243033
FLI1	-0.464532028
PI4KA	-0.465011516
ITFG1	-0.465233458
FOXP4-AS1	-0.465798849
NUCB1	-0.465814658
SNORD94	-0.465815309
LNPEP	-0.466162317
ELOF1	-0.466324905
None	-0.466686836
CDYL2	-0.466728481
ISLR2	-0.466888976
C10orf53	-0.46703888
CAPN6	-0.46740593
C1orf115	-0.467559634
KRTAP5-9	-0.467685237
None	-0.467757018
PEAR1	-0.468688146
TMEM30A	-0.47034942
None	-0.470640315
PLCD4	-0.470654461
LSM12	-0.470844114
None	-0.471482026
MT1G	-0.472248758
SEPTIN7P14	-0.472371516
AS3MT	-0.472944635
PIP4K2C	-0.473242006
PMS2P4	-0.473880095
SYT6	-0.474157666
BEND3	-0.474559874
TMEM9B-AS1	-0.476525048
HS2ST1	-0.477862315
L3MBTL3	-0.477907691
SYNJ2BP-COX16	-0.478088788
FMC1-LUC7L2	-0.478770487
TAF5L	-0.4793279
OSBP2	-0.479586904
CXXC5	-0.479838292
KIF3A	-0.480447917
NEK9	-0.480710429
MPEG1	-0.480749801
BRCA2	-0.482324788
ADGRG6	-0.482518509
NR2F2	-0.483041986
TSPAN9	-0.483445046
FAXC	-0.483712289
RNF215	-0.4846506
PCMTD1-DT	-0.484718102
ST6GALNAC6	-0.485166613
FAM76A	-0.486041055
APOO	-0.487725029
SNRPE	-0.488084448
ZNF549	-0.488280779
TBX19	-0.489106817
CLDND2	-0.489383628
TCTA	-0.490053215
NOL3	-0.49045514
MAN2A1	-0.491535867
BLTP1	-0.491729372
ECM1	-0.491747415
LINC01238	-0.492222953
DDX46	-0.492402796
SEC22A	-0.492966661
TUT4	-0.493463509
STS	-0.494011957
SMARCE1	-0.494100172
LINC01907	-0.494227734
C20orf203	-0.494418866
None	-0.494774494
LINC00507	-0.495617171
LRRC43	-0.496046956
TRO	-0.497607689
YLPM1	-0.497926813
RNU6ATAC	-0.498319416
VAV2	-0.498573521
ZNF277	-0.498688129
FAM114A2	-0.499266431
NXT1	-0.499493191
CCDC12	-0.499590699
MRPL2	-0.500124133
CMC1	-0.500786537
None	-0.50167485
SCOC-AS1	-0.502201393
SLC26A7	-0.503309627
ELAVL1	-0.503959606
C4B	-0.504122843
CD300LG	-0.504962149
SNRPD1	-0.505137868
ALG10	-0.506158675
MRPL42	-0.506293846
CHRNE	-0.506808642
CNOT8	-0.50683718
ZMYM6	-0.507117899
BMP3	-0.507313682
LINC01670	-0.507454165
IFT46	-0.507473439
ESRG	-0.508873289
SNX33	-0.509169917
ZNF584	-0.50957227
PIGBOS1	-0.509823569
FUOM	-0.511120824
S100P	-0.511846141
CHN2	-0.511921785
FCER2	-0.512022467
None	-0.512870743
FRMPD3	-0.51291522
TPD52L1	-0.514475606
POLR2G	-0.516381961
SLC36A2	-0.516479653
CD6	-0.516729537
DUSP28	-0.516763067
TADA2A	-0.51691547
None	-0.516934166
CUL4A	-0.517349201
GLB1L	-0.518688719
SNRPC	-0.520115561
USP9Y	-0.520443709
LY6G5C	-0.520539613
KIR3DX1	-0.520625192
ITGA10	-0.521890066
PRKACA	-0.521901885
MRFAP1L1	-0.5227133
INO80B	-0.522770866
ATP2A1	-0.522932379
MDC1	-0.52344192
MRPL13	-0.523453822
C19orf25	-0.524488043
ANGPT1	-0.524508513
TPRG1-AS1	-0.525579381
ABCB6	-0.525789428
ATP6AP1-DT	-0.526001355
RAMP2-AS1	-0.527699541
CCDC96	-0.527836409
None	-0.527902082
NKX3-2	-0.527972652
PTGR1	-0.52804838
STON2	-0.528266827
None	-0.528454031
NEB	-0.530953173
FAM225A	-0.531594007
GPBAR1	-0.531748021
RPS19	-0.532949502
CYYR1-AS1	-0.533041521
C19orf18	-0.533199439
PIN4	-0.533506337
TMEM154	-0.533523742
None	-0.534491115
PPCDC	-0.534499884
PPIL1	-0.534672621
CFAP20	-0.534811308
ZNF816	-0.53526702
STX16-NPEPL1	-0.535938022
BRD7	-0.536596148
PPIP5K1	-0.536714186
ZNF76	-0.536770208
CHPT1	-0.537477947
SEC11C	-0.539950494
LINGO1	-0.541516313
TBC1D30	-0.541651853
EIF1B-AS1	-0.543012913
SLC25A52	-0.543418593
OPA3	-0.544186784
None	-0.545158576
MCTS1	-0.545345096
TMED9	-0.546001692
B3GALT1	-0.546013085
SEC11A	-0.546792573
ANKRD52	-0.546889482
MECR	-0.547080142
GUCA1B	-0.547623906
ASB16	-0.547859955
UBE2Q1	-0.548324272
MCFD2	-0.549091357
UBE2V1	-0.549133713
ACTR3C	-0.549216513
YJEFN3	-0.54940922
MRPS33	-0.549473363
ISCA1	-0.549607708
APOL3	-0.549678652
None	-0.54975049
TLCD3A	-0.550143546
TXNRD1	-0.550495808
EIF3CL	-0.551193636
AASDH	-0.551201278
SETMAR	-0.551239805
None	-0.551703657
TGM1	-0.551805406
GID4	-0.551905443
FAM3A	-0.552287408
SYCE1L	-0.552715959
PKD2L1	-0.552970508
NDUFAF2	-0.55409104
GPC6	-0.554102589
SFT2D3	-0.555644796
ZNF425	-0.555986471
CLEC1A	-0.556274789
ASS1	-0.557352385
TMEM30A-DT	-0.557689171
SRSF1	-0.558053407
ITIH4	-0.55807127
FHL1P1	-0.558426248
ZNF318	-0.558769334
KIF7	-0.55915826
ZCRB1	-0.559209022
RDH11	-0.559257638
ZNF33B	-0.559802241
PLEKHB1	-0.560566342
AP2A1	-0.561248892
RPL27	-0.562527267
RANBP17	-0.563012272
DDX17	-0.563853742
UCHL3	-0.5640469
None	-0.56465849
ANKIB1	-0.5647032
CLN3	-0.565186048
CTBP2	-0.565337363
KIF1C-AS1	-0.566260388
GAL3ST4	-0.567993724
ARL5C	-0.568589751
FBXW2	-0.568903041
PRKCZ-AS1	-0.569109857
SLITRK2	-0.569712747
CSTF3	-0.569989394
UBA52	-0.570519386
MFSD8	-0.571792308
MRPS17	-0.572314207
ZNF552	-0.572460377
PDCL	-0.574210491
GPN1	-0.574330836
ITFG2	-0.574731047
TSKU	-0.574974752
ZNF343	-0.575865349
SLC27A3	-0.576213392
None	-0.577129604
PAK1IP1	-0.577191592
ARHGAP35	-0.57750684
SENP3	-0.577726797
NDUFB1	-0.577908629
None	-0.578248356
VPS72	-0.578744494
MTCO1P12	-0.579932379
APOBEC3G	-0.580744599
FOCAD	-0.580803157
TXNDC11	-0.582214855
ATRIP	-0.582759094
CBL	-0.583070793
CRLS1	-0.583305495
RPL13AP5	-0.583618424
GPAT4	-0.583981733
MRPL39	-0.584931027
ZMAT1	-0.585610367
ISCU	-0.585681487
None	-0.586058074
None	-0.587663986
None	-0.587818626
LRRK1	-0.587821441
TM7SF2	-0.588112001
NPAS4	-0.589068329
KEL	-0.589747102
NQO1	-0.589790366
ENTPD1	-0.592602462
CEP162	-0.593148211
LAMC3	-0.593772586
SP1	-0.59385127
OCIAD2	-0.593875014
None	-0.59397566
ZNF366	-0.594215432
ERAP1	-0.594603105
A1BG	-0.59556496
TPI1P2	-0.595754995
ITGA9-AS1	-0.59599935
PCED1B-AS1	-0.596000849
None	-0.596135634
KCNA7	-0.597286177
GVINP1	-0.597317739
None	-0.597889796
RBM26-AS1	-0.598364973
SIX3	-0.599494405
SCX	-0.600227279
CPS1	-0.600587521
KLRK1	-0.601210908
KLRD1	-0.601690244
LINC00278	-0.602318057
MEX3B	-0.603989507
BRSK2	-0.605630932
HEATR1	-0.606126024
CDR2	-0.606182649
ITGB1BP2	-0.606519167
YAE1	-0.606549823
MXRA7	-0.6070499
ZNRF3	-0.607051203
LINC01134	-0.607383776
SPMIP8	-0.607756753
TBC1D8B	-0.608716557
APP	-0.610290624
LTB4R2	-0.610404392
PCDHB9	-0.610993091
RASAL2-AS1	-0.610994942
PJA1	-0.611158824
ZNF319	-0.612919167
GSDMB	-0.613037099
SLFN12	-0.61311023
TBC1D1	-0.613315161
MCUR1	-0.613419129
None	-0.614251481
HCFC1	-0.614663435
MAD2L2	-0.614940353
VPS13D	-0.61553441
HAUS6	-0.616428079
MTO1	-0.617199301
ARHGAP29	-0.617526924
BHLHE22-AS1	-0.617628073
MYOZ3	-0.618613709
LINC01736	-0.619639664
KRT8P39	-0.621024564
GRN	-0.621218146
SLC20A1	-0.622178961
METTL8	-0.623476967
RGS10	-0.623560614
None	-0.62438309
TPT1	-0.62441849
LINC01579	-0.625003645
MCTS2	-0.62532347
ADIPOQ	-0.625385708
LINC00958	-0.625978191
CDHR2	-0.627182209
PRDX4	-0.627444762
FCRL2	-0.629329105
CDNF	-0.629690449
ZNF540	-0.629753107
TMEM145	-0.632755151
ZNF891	-0.633144856
TRMT12	-0.633156453
LINC02897	-0.63446604
SAMMSON	-0.63455413
SLC9A6	-0.635644162
ALDH1B1	-0.636830174
ZNF639	-0.6368982
SAP30L-AS1	-0.637218724
H2BW2	-0.638572268
BLMH	-0.638823201
SLC49A3	-0.639376673
DPH2	-0.640296138
SMIM30	-0.641436787
CTSZ	-0.643034018
RIC8B	-0.643933753
SLBP	-0.644221003
COPS3	-0.644985611
HDAC11	-0.646206495
MMAA	-0.646432767
